direccion,precio,gastos_comunes,caracteristicas,num_caracteristicas,fecha_descarga,fecha_publicacion,titulo,url,latitud,longitud,ciudad,precio_range,id,geometry,from_id,to_id,travel_time,routes,board_stops,alight_stops,ride_times,access_time,egress_time,transfer_time,wait_times,total_time,n_iterations
"Av Libertador Bernardo O'higgins 4320, San Alberto Hurtado, Estación Central, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 59.000,33.08 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Assetplan Chile,Edificio Alameda Park- Vista Norponiente Piso 29,https://www.portalinmobiliario.com/MLC-1392250857-edificio-alameda-park-vista-norponiente-piso-29-_JM#position=40&search_layout=stack&type=item&tracking_id=ca836c2a-77c7-4ba1-b047-a6d4705c3e18,-33.455064753125,-70.69496235625,Santiago,"(200000.0, 300000.0]",11635,POINT (-70.69496235625 -33.455064753125),11635,14995,26.0,"['510', '507']","['PI339', 'PA368']","['PA368', 'PA433']","[9.5, 9.0]",1.9,3.4,0.0,"[1.1, 2.3]",27.2,1
"General Rondizzoni 2030, Parque O'Higgins, Santiago, RM (Metropolitana)",270000.0,,34 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días,Como Nuevo 1d 1b Metro Rondizzoni,https://www.portalinmobiliario.com/MLC-1727868078-como-nuevo-1d-1b-metro-rondizzoni-_JM#position=41&search_layout=stack&type=item&tracking_id=ca836c2a-77c7-4ba1-b047-a6d4705c3e18,-33.4699417,-70.6547444,Santiago,"(200000.0, 300000.0]",11636,POINT (-70.6547444 -33.4699417),11636,14995,23.0,"['113', '506']","['PA18', 'PA449']","['PA662', 'PA452']","[5.9, 5.0]",3.4,4.6,4.2,"[3.0, 1.8]",27.8,1
"Av Libertador Bernardo O'higgins 4320, San Alberto Hurtado, Estación Central, RM (Metropolitana)",270000.0,Gastos comunes aproximados $ 53.000,33.22 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Alameda Park Vista Nororiente Piso 22,https://www.portalinmobiliario.com/MLC-1729477836-edificio-alameda-park-vista-nororiente-piso-22-_JM#position=43&search_layout=stack&type=item&tracking_id=ca836c2a-77c7-4ba1-b047-a6d4705c3e18,-33.455064753125,-70.69496235625,Santiago,"(200000.0, 300000.0]",11637,POINT (-70.69496235625 -33.455064753125),11637,14995,26.0,"['L1', '507']","['2', 'PA335']","['38', 'PA433']","[3.5, 5.1]",5.5,3.4,1.8,"[1.4, 1.5]",22.1,2
"García Reyes 1 - 300, Barrio Yungay, Santiago, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 70.000,29 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días,Con Terraza Y Vista Despejada,https://www.portalinmobiliario.com/MLC-1391242761-con-terraza-y-vista-despejada-_JM#position=45&search_layout=stack&type=item&tracking_id=ca836c2a-77c7-4ba1-b047-a6d4705c3e18,-33.4486344,-70.670422,Santiago,"(200000.0, 300000.0]",11638,POINT (-70.670422 -33.4486344),11638,14995,15.0,['507'],['PA455'],['PA433'],[4.5],1.3,3.4,0.0,[2.1],11.3,5
"Promocion, Amplio Y Comodo Depto 3 Dorm, 1 Baño,, Parque Padre Renato Poblete, Quinta Normal, RM (Metropolitana)",270000.0,Gastos comunes aproximados $ 45.000,50 m² totales / 3 dormitorios / 1 baño,3,2023-06-12,Publicado hace 1 día por Gestion&propiedad,"Promocion, Amplio Y Comodo Depto 3 Dorm, 1 Baño, ",https://www.portalinmobiliario.com/MLC-1729169836-promocion-amplio-y-comodo-depto-3-dorm-1-bano-_JM#position=4&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.4482828,-70.6525424,Santiago,"(200000.0, 300000.0]",11640,POINT (-70.6525424 -33.4482828),11640,14995,23.0,['509'],['PA30'],['PA452'],[10.8],8.1,4.6,0.0,[1.1],24.5,3
"Serrano 355, San Diego, Santiago, RM (Metropolitana)",270000.0,Gastos comunes aproximados $ 30.000,20 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Depto Arriendo 1 Dorm. En Santiago. Studio,https://www.portalinmobiliario.com/MLC-1391633399-depto-arriendo-1-dorm-en-santiago-studio-_JM#position=8&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.44954953125,-70.64847523750001,Santiago,"(200000.0, 300000.0]",11641,POINT (-70.64847523750001 -33.44954953125),11641,14995,26.0,"['203', '507']","['PA93', 'PA447']","['PA95', 'PA322']","[3.3, 8.0]",4.5,3.3,2.9,"[2.0, 1.6]",25.6,2
"Av.santa Rosa, Metro San Miguel, El Llano, San Miguel, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 70.000,21 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Departamento Tipo Estudio San Miguel,https://www.portalinmobiliario.com/MLC-1392748341-departamento-tipo-estudio-san-miguel-_JM#position=9&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.451784,-70.6442164,Santiago,"(200000.0, 300000.0]",11642,POINT (-70.6442164 -33.451784),11642,14995,25.0,"['207', '506v']","['PA139', 'PA447']","['PA141', 'PA452']","[2.7, 7.6]",4.6,4.6,1.5,"[1.3, 4.3]",26.5,1
"Nataniel Cox 683, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 80.000,32 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días,Natanaiel Cox,https://www.portalinmobiliario.com/MLC-1723682750-natanaiel-cox-_JM#position=10&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.45426619090909,-70.65259927272727,Santiago,"(200000.0, 300000.0]",11643,POINT (-70.65259927272727 -33.45426619090909),11643,14995,17.0,"['271', '506v']","['PA55', 'PA449']","['PA57', 'PA452']","[2.7, 5.4]",0.4,4.6,1.2,"[1.8, 3.6]",19.7,1
"Coronel Souper 3900 - 4200, San Alberto Hurtado, Estación Central, RM (Metropolitana)",230000.0,Gastos comunes aproximados $ 35.000,21.6 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,Estudio En Arriendo Coronel Souper 4060 Estación Central,https://www.portalinmobiliario.com/MLC-1723806732-estudio-en-arriendo-coronel-souper-4060-estacion-central-_JM#position=14&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.456027,-70.688594,Santiago,"(200000.0, 300000.0]",11645,POINT (-70.68859399999999 -33.456027),11645,14995,24.0,"['424', '507']","['PI340', 'PA368']","['PA368', 'PA433']","[5.4, 9.0]",4.9,3.4,0.0,"[1.3, 2.3]",26.3,1
"Coronel Godoy 175, 9170285 Santiago, Estación Central, Región Metropolitana, Chile, San Alberto Hurtado, Estación Central, RM (Metropolitana)",280000.0,,35 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días,Ap A Pasos Del Metro - Coronel Godoy/ecuador 1 Dorm Nuevo ,https://www.portalinmobiliario.com/MLC-1391241131-ap-a-pasos-del-metro-coronel-godoyecuador-1-dorm-nuevo-_JM#position=16&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.45710943877551,-70.69269205510204,Santiago,"(200000.0, 300000.0]",11647,POINT (-70.69269205510204 -33.45710943877551),11647,14995,23.0,['509'],['PI545'],['PA433'],[8.9],8.3,3.4,0.0,[1.3],21.9,1
"Catedral 1402, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250000.0,Gastos comunes aproximados $ 47.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Se Arrienda Home Studio En Santiago. Catedral.,https://www.portalinmobiliario.com/MLC-1392710213-se-arrienda-home-studio-en-santiago-catedral-_JM#position=23&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.4382086,-70.65702710968262,Santiago,"(200000.0, 300000.0]",11652,POINT (-70.65702710968262 -33.4382086),11652,14995,23.0,"['L2R', '506v']","['4', 'PA450']","['70', 'PA452']","[4.4, 3.3]",8.4,4.6,1.3,"[3.5, 3.0]",28.5,1
"Metro Santa Ana, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 55.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Vo-departamento En Arriendo De 1 Dorm. En Santiago,https://www.portalinmobiliario.com/MLC-1391671209-vo-departamento-en-arriendo-de-1-dorm-en-santiago-_JM#position=40&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.4381389,-70.6591511,Santiago,"(200000.0, 300000.0]",11660,POINT (-70.6591511 -33.4381389),11660,14995,21.0,['119'],['PA774'],['PA276'],[9.9],4.0,4.3,0.0,[2.0],20.1,1
"Estación Central, Universidad de Santiago, Estación Central, RM (Metropolitana)",200000.0,,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días,"Arriendo Dpto 1d,1b+bdg, Ecuador - Metro U. De Santiago",https://www.portalinmobiliario.com/MLC-1391242209-arriendo-dpto-1d1bbdg-ecuador-metro-u-de-santiago-_JM#position=46&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.4536375,-70.6898654,Santiago,"(100000.0, 200000.0]",11665,POINT (-70.6898654 -33.4536375),11665,14995,25.0,"['I13', '509']","['PI911', 'PI545']","['PI548', 'PA433']","[2.0, 8.9]",3.3,3.4,2.2,"[2.3, 1.8]",23.8,1
"Nataniel Cox 331, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",280000.0,,38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,Metro Parque Almagro,https://www.portalinmobiliario.com/MLC-1723731756-metro-parque-almagro-_JM#position=48&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.4502625625,-70.65324077916667,Santiago,"(200000.0, 300000.0]",11666,POINT (-70.65324077916667 -33.4502625625),11666,14995,21.0,"['226', '506v']","['PA196', 'PA449']","['PA57', 'PA452']","[4.9, 5.4]",1.5,4.6,1.2,"[2.0, 1.5]",21.0,2
"Av Libertador Bernardo O'higgins 4320, San Alberto Hurtado, Estación Central, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 59.000,33.17 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días por Assetplan Chile,Edificio Alameda Park Vista Norponiente Piso 7,https://www.portalinmobiliario.com/MLC-1723935878-edificio-alameda-park-vista-norponiente-piso-7-_JM#position=49&search_layout=stack&type=item&tracking_id=20ae4ccf-38ae-4e25-b064-15bbb4afdf9f,-33.455064753125,-70.69496235625,Santiago,"(200000.0, 300000.0]",11667,POINT (-70.69496235625 -33.455064753125),11667,14995,26.0,"['L1', '507']","['2', 'PA335']","['38', 'PA433']","[3.5, 5.1]",5.5,3.4,1.8,"[1.3, 1.2]",21.8,2
"Moneda 2264, Barrio Brasil, Santiago, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 65.000,32 m² totales / 1 dormitorio / 11 baños,3,2023-06-12,Publicado hace 5 días por Nexxos,Moneda 2264 1 Dor.,https://www.portalinmobiliario.com/MLC-1724772720-moneda-2264-1-dor-_JM#position=3&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.44373881020408,-70.6671901510204,Santiago,"(200000.0, 300000.0]",11670,POINT (-70.66719015102041 -33.44373881020408),11670,14995,17.0,['121'],['PA272'],['PA276'],[5.9],4.1,4.3,0.0,[1.9],16.3,8
"Compañia / Teatinos, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",210000.0,Gastos comunes aproximados $ 30.000,18 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 3 días por Unne,Depto. Estudio En Teatinos Con Compañía,https://www.portalinmobiliario.com/MLC-1726431528-depto-estudio-en-teatinos-con-compania-_JM#position=10&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4390304,-70.655396,Santiago,"(200000.0, 300000.0]",11675,POINT (-70.655396 -33.4390304),11675,14995,26.0,"['307', '119']","['PA423', 'PA774']","['PA303', 'PA276']","[1.3, 10.3]",4.7,4.3,1.1,"[1.1, 1.3]",24.1,1
"Radal 1 - 300, Santiago, Estación Central, Chile, Metro Ecuador, Estación Central, RM (Metropolitana)",230000.0,Gastos comunes aproximados $ 50.000,37 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,Departamento 1d Y 1b Cerca Metro Ecuador ,https://www.portalinmobiliario.com/MLC-1391495493-departamento-1d-y-1b-cerca-metro-ecuador-_JM#position=13&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4562432,-70.701102,Santiago,"(200000.0, 300000.0]",11678,POINT (-70.70110200000001 -33.4562432),11678,14995,25.0,"['L1', 'L2R', '506e']","['23', '44', 'PA450']","['44', '70', 'PA452']","[7.3, 2.6, 2.6]",2.5,4.6,1.3,"[1.9, 1.6, 1.6]",26.1,2
"Santa Isabel 951, San Diego, Santiago, RM (Metropolitana)",250000.0,Gastos comunes aproximados $ 45.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Santa Isabel 951 ,https://www.portalinmobiliario.com/MLC-1391898137-santa-isabel-951-_JM#position=16&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.45080965,-70.648608477035,Santiago,"(200000.0, 300000.0]",11681,POINT (-70.648608477035 -33.45080965),11681,14995,25.0,"['203', '507']","['PA93', 'PA447']","['PA95', 'PA322']","[3.3, 8.0]",4.5,3.3,2.9,"[1.0, 3.6]",26.6,1
"Mario Kreutzberger 1520, Santiago, Chile, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",260000.0,,20 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días,Rosas 1520 - Estudio Remodelado - Metro Santa Ana,https://www.portalinmobiliario.com/MLC-1727890810-rosas-1520-estudio-remodelado-metro-santa-ana-_JM#position=22&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.435916788571426,-70.65894144571429,Santiago,"(200000.0, 300000.0]",11686,POINT (-70.65894144571429 -33.43591678857143),11686,14995,22.0,['509'],['PA50'],['PA452'],[16.7],1.1,4.6,0.0,[1.3],23.7,1
"Av Libertador Bernardo O'higgins 4320, San Alberto Hurtado, Estación Central, RM (Metropolitana)",280000.0,Gastos comunes aproximados $ 59.000,35.38 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días por Assetplan Chile,Edificio Alameda Park Vista Surponiente Piso 15,https://www.portalinmobiliario.com/MLC-1723911350-edificio-alameda-park-vista-surponiente-piso-15-_JM#position=23&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.455064753125,-70.69496235625,Santiago,"(200000.0, 300000.0]",11687,POINT (-70.69496235625 -33.455064753125),11687,14995,26.0,"['L1', 'L2R', '506v']","['2', '44', 'PA450']","['44', '70', 'PA452']","[6.0, 2.6, 3.3]",5.5,4.6,1.3,"[1.4, 1.6, 1.1]",27.5,1
"José Ureta 139, Lo Ovalle, La Cisterna, RM (Metropolitana)",260000.0,Gastos comunes aproximados $ 61.000,30.04 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 2 días por Assetplan Chile,Edificio Conecta Ureta Vista Poniente Piso 19,https://www.portalinmobiliario.com/MLC-1727878018-edificio-conecta-ureta-vista-poniente-piso-19-_JM#position=27&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.518047189473684,-70.65732252105263,Santiago,"(200000.0, 300000.0]",11690,POINT (-70.65732252105263 -33.51804718947368),11690,14995,26.0,"['L2R', '509']","['47', 'PA450']","['70', 'PA452']","[10.7, 3.3]",3.5,4.6,1.3,"[1.8, 1.5]",26.6,3
"Curiñanca, El Llano, San Miguel, RM (Metropolitana)",245000.0,Gastos comunes aproximados $ 60.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días por Houm,Departamento Curiñanca Id: 108701,https://www.portalinmobiliario.com/MLC-1726467360-departamento-curinanca-id-108701-_JM#position=31&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4888285,-70.6508067,Santiago,"(200000.0, 300000.0]",11694,POINT (-70.6508067 -33.4888285),11694,14995,21.0,"['L2V', 'L2R', '506e']","['90', '29', 'PA450']","['29', '70', 'PA452']","[2.3, 1.6, 2.6]",0.8,4.6,1.3,"[3.3, 1.5, 3.5]",21.3,18
"Las Rejas /alameda, Villa Francia, Estación Central, RM (Metropolitana)",260000.0,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Easyprop,"Arriendo Dpto, 1d, Metro Las Rejas",https://www.portalinmobiliario.com/MLC-1392588333-arriendo-dpto-1d-metro-las-rejas-_JM#position=34&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4575798,-70.7067561,Santiago,"(200000.0, 300000.0]",11697,POINT (-70.70675610000001 -33.4575798),11697,14995,26.0,"['L1', 'L2R', '507']","['50', '44', 'PA450']","['44', '70', 'PA322']","[8.6, 2.6, 3.6]",2.7,3.3,1.3,"[2.2, 3.2, 1.0]",28.5,6
"Lord Cochrane 300 - 600, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",275000.0,Gastos comunes aproximados $ 45.000,30 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,Lindo Departamento En Santiago Centro (1d / 1b),https://www.portalinmobiliario.com/MLC-1724845316-lindo-departamento-en-santiago-centro-1d-1b-_JM#position=37&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4504063,-70.6544734,Santiago,"(200000.0, 300000.0]",11700,POINT (-70.6544734 -33.4504063),11700,14995,22.0,"['226', '507']","['PA196', 'PA449']","['PA57', 'PA322']","[4.9, 5.7]",3.5,3.3,1.2,"[1.1, 2.6]",22.2,3
"San Francisco 335, Santiago, Chile, San Diego, Santiago, RM (Metropolitana)",270000.0,Gastos comunes aproximados $ 50.000,28 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 5 días,Dpto 1 Dormitorio ( 2 Ambientes) Metro Santa Lucia,https://www.portalinmobiliario.com/MLC-1391474547-dpto-1-dormitorio-2-ambientes-metro-santa-lucia-_JM#position=38&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.449040465306126,-70.64710166938775,Santiago,"(200000.0, 300000.0]",11701,POINT (-70.64710166938775 -33.44904046530613),11701,14995,23.0,"['203e', '506v']","['PA93', 'PA447']","['PA95', 'PA452']","[2.4, 7.6]",3.0,4.6,2.9,"[1.5, 2.0]",23.9,1
"Tarapacá 876, Bulnes, Santiago, RM (Metropolitana)",270000.0,Gastos comunes aproximados $ 45.000,33 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días por Capitalizarme Rent,Ref:13504**     Oportunidad En El Centro; $270.000; Depto 1 ,https://www.portalinmobiliario.com/MLC-1391830327-ref13504-oportunidad-en-el-centro-270000-depto-1-_JM#position=41&search_layout=stack&type=item&tracking_id=cb76efbd-2c60-4b13-8dd7-8eb61686d133,-33.4469174,-70.6482145,Santiago,"(200000.0, 300000.0]",11703,POINT (-70.64821449999999 -33.4469174),11703,14995,26.0,"['206', '506']","['PA92', 'PA447']","['PA95', 'PA452']","[4.8, 7.0]",4.8,4.6,2.9,"[1.6, 2.2]",27.9,1
"Av Libertador Bernardo O'higgins 4103, San Alberto Hurtado, Estación Central, RM (Metropolitana)",225000.0,Gastos comunes aproximados $ 75.000,35.92 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Av Libertador Bernardo O'higgins Vista Sur Piso 23,https://www.portalinmobiliario.com/MLC-1391424505-edificio-av-libertador-bernardo-ohiggins-vista-sur-piso-23-_JM#position=3&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.4371294,-70.6352887,Santiago,"(200000.0, 300000.0]",11710,POINT (-70.6352887 -33.4371294),11710,14995,26.0,"['L5R', 'L2R', '509']","['6', '4', 'PA450']","['4', '70', 'PA452']","[4.6, 4.4, 3.3]",3.1,4.6,1.3,"[2.0, 1.0, 1.6]",25.8,1
"Coronel Godoy 149, San Alberto Hurtado, Estación Central, RM (Metropolitana)",275000.0,Gastos comunes aproximados $ 30.000,35.02 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Coronel Godoy- Vista Sur Piso 26,https://www.portalinmobiliario.com/MLC-1392740521-edificio-coronel-godoy-vista-sur-piso-26-_JM#position=4&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.45681102244898,-70.69278668979592,Santiago,"(200000.0, 300000.0]",11711,POINT (-70.69278668979592 -33.45681102244898),11711,14995,24.0,['506'],['PI545'],['PA433'],[10.9],8.9,3.4,0.0,[1.6],24.8,5
"Coronel Godoy 149, San Alberto Hurtado, Estación Central, RM (Metropolitana)",275000.0,Gastos comunes aproximados $ 30.000,35.02 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día por Assetplan Chile,Edificio Coronel Godoy- Vista Sur Piso 26,https://www.portalinmobiliario.com/MLC-1730846580-edificio-coronel-godoy-vista-sur-piso-26-_JM#position=5&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.45681102244898,-70.69278668979592,Santiago,"(200000.0, 300000.0]",11712,POINT (-70.69278668979592 -33.45681102244898),11712,14995,24.0,['506'],['PI545'],['PA433'],[10.9],8.9,3.4,0.0,[1.5],24.7,10
"Dieciocho 690, Santiago, Chile, Parque Almagro, Santiago, RM (Metropolitana)",250000.0,Gastos comunes aproximados $ 35.000,27 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 1 día,Se Arrienda Studio,https://www.portalinmobiliario.com/MLC-1392489485-se-arrienda-studio-_JM#position=9&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.454322649999995,-70.65636825588996,Santiago,"(200000.0, 300000.0]",11714,POINT (-70.65636825588996 -33.45432264999999),11714,14995,22.0,['506e'],['PA450'],['PA452'],[2.6],13.1,4.6,0.0,[1.3],21.5,5
"Huérfanos, Tu Nuevo Hogar, 1400, Centro Histórico de Santiago, Santiago, RM (Metropolitana)",250000.0,,22 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 4 días,Estupendo Monoambiente En Pleno Corazón De Santiago,https://www.portalinmobiliario.com/MLC-1391866087-estupendo-monoambiente-en-pleno-corazon-de-santiago-_JM#position=19&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.4422236,-70.6746121,Santiago,"(200000.0, 300000.0]",11719,POINT (-70.6746121 -33.4422236),11719,14995,26.0,['119'],['PA271'],['PA276'],[7.0],15.8,4.3,0.0,[2.8],29.8,5
"Coronel Souper 4060, San Alberto Hurtado, Estación Central, RM (Metropolitana)",215000.0,Gastos comunes aproximados $ 25.000,19 m² totales / 1 dormitorio / 1 baño,3,2023-06-12,Publicado hace 6 días por Assetplan Chile,Edificio Coronel Souper Vista Poniente Piso 23,https://www.portalinmobiliario.com/MLC-1391387631-edificio-coronel-souper-vista-poniente-piso-23-_JM#position=20&search_layout=stack&type=item&tracking_id=52994b9b-732d-4714-b04c-7ab3f1c3bd66,-33.45710717826087,-70.69073972173913,Santiago,"(200000.0, 300000.0]",11720,POINT (-70.69073972173913 -33.45710717826087),11720,14995,22.0,"['L1', '507']","['2', 'PA335']","['38', 'PA433']","[3.5, 6.8]",7.2,3.4,1.8,"[1.1, 3.1]",26.9,4
